,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^BSESN,^BSESN,^BSESN,^BSESN,^BSESN,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,132600.0,25640.339844,25884.519531,25603.099609,25841.919922,9900.0,237.74893083388574,239.6563971830192,236.13490955935694,238.580383,7325199.0,1032.906929558643,1048.5228678657718,1027.6199890758155,1046.5158689999998,819420.0,226.44508826405843,230.74969482307253,226.1003427144405,229.372604,9618627.0,409.73406584268224,409.73406584268224,403.33666257024214,406.785278,5645524.0,4425.417782332686,4503.28220080453,4415.902011337019,4492.510742,1030684.0
2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,151900.0,25856.130859,26058.759766,25769.810547,25868.490234,10000.0,238.6292973843777,244.44952128685696,236.72183101940928,237.651108,13718619.0,1042.5995750542916,1057.628101764789,1037.8021641941,1048.424927,1162040.0,227.8221854240598,232.68748973989952,226.87507703553257,228.124313,9819811.0,408.3346267096742,410.53374807754886,401.1875272458641,402.68692000000004,5420173.0,4507.629830131012,4604.235698757909,4473.8177761115985,4577.089355,917455.0
2015-11-23,7869.5,7877.5,7825.200195,7849.25,127000.0,25945.140625,25958.039063,25747.009766,25819.339844,10100.0,238.5803792987301,239.90094080532677,235.3034537428101,237.40655499999997,10552151.0,1051.5089318625417,1052.9775197562044,1036.872053829574,1043.725464,852070.0,229.02786298574537,230.53471630795357,221.53718609371273,228.98524500000002,12735592.0,400.1879334475149,404.23628190240976,396.33948603447675,401.937225,4658448.0,4569.457250653999,4627.420767575614,4542.745824613033,4575.495117,1034126.0
2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,130600.0,25785.609375,25901.560547,25703.859375,25775.740234,7500.0,237.2109322214814,238.67821633831528,235.3523782092949,236.13491800000003,6651669.0,1042.9422112691905,1051.0194450105384,1039.8581530705414,1042.061035,1000563.0,226.74629199999998,228.51170031836577,223.56022000980775,226.74629199999998,11775700.0,398.9384319674896,406.3354301096766,396.88924390903304,400.787689,5624579.0,4563.709270349971,4563.709270349971,4464.157112815879,4482.415527,1287988.0
2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,219800.0,25769.810547,26016.039063,25769.810547,25958.630859,8400.0,236.67291491244222,239.55857061663698,235.74363794639177,237.210922,13629888.0,1036.823141510723,1044.6556109461203,1029.0885544458597,1041.669434,2197871.0,226.66008044428293,230.49208574936657,226.66008044428293,227.306015,13255344.0,404.5861410992385,426.2773680711648,403.83644472907315,424.22818,15070353.0,4501.785174443624,4501.785174443624,4422.568365495652,4450.197265999999,1436728.0
2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,150300.0,26003.199219,26184.650391,25937.320313,26128.199219,10400.0,237.70001033680427,245.03643040892786,237.50437540278233,244.253876,15149912.0,1042.5506694251708,1059.5373139839721,1038.7323158860195,1056.796021,1731268.0,228.81287696560636,233.33342079435343,227.65077017928215,232.515121,11608419.0,425.3777230392559,431.72515852212484,416.2814307592715,417.480927,9720127.0,4521.155426623139,4521.155426623139,4401.750457861633,4424.597656,1231876.0
2015-11-30,7936.25,7966.0,7922.799805,7935.25,216300.0,26142.529297,26231.060547,26089.130859,26145.669922,8300.0,244.20496534996633,247.48190554148974,239.65639074175886,243.22677599999997,12865469.0,1056.6000070147618,1058.3623604917652,1047.2989501926786,1055.18042,1311944.0,230.92207536080502,238.92987898922615,230.92207536080502,235.52882400000001,16528998.0,419.73000341163794,429.4260884986334,417.8307785974025,423.32855199999995,9901753.0,4430.3452812614705,4540.4759751262345,4339.632462304511,4400.397461,10567769.0
2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,138600.0,26201.269531,26246.019531,26121.519531,26169.410156,11000.0,245.3788129034545,246.40590001862432,243.86261642332846,244.74298100000001,9501537.0,1054.495205791835,1062.1807920009173,1051.0194994824562,1060.320557,473833.0,236.81971336447802,238.28394765785927,235.31381482628504,235.82998700000002,6603706.0,426.827148642715,426.827148642715,415.93156700514425,417.181061,6402692.0,4452.564349703469,4459.326760301847,4377.549989668067,4401.556640999999,1506622.0
2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,126300.0,26239.390625,26256.419922,26041.679688,26117.849609,10100.0,245.08534470087199,245.18315483221727,238.43365418294388,239.265121,10881754.0,1067.17395990766,1069.8173703665836,1049.4040213897708,1055.229492,640571.0,236.38974866318222,237.12185876158952,231.2232711065076,232.81629900000001,7161063.0,415.7316136410343,418.73039906761716,410.13387484717543,412.982727,6543300.0,4443.870022809963,4470.2918229454235,4401.556840104655,4462.031738000001,1123497.0
2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,125700.0,26123.859375,26123.859375,25857.349609,25886.619141,9500.0,238.82492681522882,239.16729896099628,235.15671670846507,235.84146099999998,7155630.0,1050.0402951613653,1058.3622928386349,1044.9492386738457,1054.201294,951928.0,231.30944467101975,232.5151089116265,228.2531211719022,228.855484,8549274.0,408.53454190266825,411.733228328121,404.0863315760158,405.435791,5999323.0,4452.564294839052,4487.052776847253,4444.35279635649,4470.001465,567288.0
2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,152500.0,25810.060547,25810.060547,25623.710938,25638.109375,10500.0,234.7654468328798,236.8685480916215,232.8579805119307,235.84146099999998,11115170.0,1051.1173350493707,1051.1173350493707,1033.885926439454,1036.72522,1464957.0,226.48771688198192,227.30601664769685,224.5508811455714,225.11062599999997,9085607.0,402.33704159758844,411.33339780722395,398.5385920819951,399.78808599999996,8477407.0,4453.530868328274,4476.716278488768,4423.727861010714,4444.208496,581041.0
